Column,Row,Metric,Seasonal Metric,Annual Metric,Values
2004,984,D24HourMean,QuarterlyMean,Mean,13.24
2004,983,D24HourMean,QuarterlyMean,Mean,13.74
1997,994,D24HourMean,QuarterlyMean,Mean,11.30
2001,996,D24HourMean,QuarterlyMean,Mean,10.80
2013,1010,D24HourMean,QuarterlyMean,Mean,16.51
1993,995,D24HourMean,QuarterlyMean,Mean,10.56
2014,997,D24HourMean,QuarterlyMean,Mean,15.78
2013,982,D24HourMean,QuarterlyMean,Mean,13.10
2018,991,D24HourMean,QuarterlyMean,Mean,15.62
2006,1008,D24HourMean,QuarterlyMean,Mean,17.34
1996,998,D24HourMean,QuarterlyMean,Mean,11.76
2003,999,D24HourMean,QuarterlyMean,Mean,12.07
2010,1000,D24HourMean,QuarterlyMean,Mean,14.85
2017,1004,D24HourMean,QuarterlyMean,Mean,14.33
1994,1015,D24HourMean,QuarterlyMean,Mean,13.03
2001,1002,D24HourMean,QuarterlyMean,Mean,11.75
1993,1014,D24HourMean,QuarterlyMean,Mean,13.58
2007,1003,D24HourMean,QuarterlyMean,Mean,13.75
2000,1014,D24HourMean,QuarterlyMean,Mean,14.38
2000,997,D24HourMean,QuarterlyMean,Mean,11.24
2023,992,D24HourMean,QuarterlyMean,Mean,13.90
2004,1014,D24HourMean,QuarterlyMean,Mean,14.53
2008,993,D24HourMean,QuarterlyMean,Mean,12.82
2024,1000,D24HourMean,QuarterlyMean,Mean,15.11
2023,983,D24HourMean,QuarterlyMean,Mean,12.35
1999,992,D24HourMean,QuarterlyMean,Mean,11.68
1999,1019,D24HourMean,QuarterlyMean,Mean,12.99
2016,994,D24HourMean,QuarterlyMean,Mean,15.20
2023,1003,D24HourMean,QuarterlyMean,Mean,14.96
1993,1016,D24HourMean,QuarterlyMean,Mean,13.26
1998,994,D24HourMean,QuarterlyMean,Mean,11.24
2009,1009,D24HourMean,QuarterlyMean,Mean,15.79
2006,982,D24HourMean,QuarterlyMean,Mean,13.42
2027,990,D24HourMean,QuarterlyMean,Mean,12.83
2026,1005,D24HourMean,QuarterlyMean,Mean,15.67
2003,995,D24HourMean,QuarterlyMean,Mean,10.52
2023,998,D24HourMean,QuarterlyMean,Mean,15.15
2025,1006,D24HourMean,QuarterlyMean,Mean,15.02
2001,993,D24HourMean,QuarterlyMean,Mean,10.69
2012,993,D24HourMean,QuarterlyMean,Mean,13.68
1999,1002,D24HourMean,QuarterlyMean,Mean,11.01
2013,981,D24HourMean,QuarterlyMean,Mean,15.12
2001,1016,D24HourMean,QuarterlyMean,Mean,14.40
2017,1000,D24HourMean,QuarterlyMean,Mean,13.79
2011,991,D24HourMean,QuarterlyMean,Mean,12.68
2003,1000,D24HourMean,QuarterlyMean,Mean,11.79
1999,1021,D24HourMean,QuarterlyMean,Mean,13.97
2009,988,D24HourMean,QuarterlyMean,Mean,13.49
2006,987,D24HourMean,QuarterlyMean,Mean,13.79
2024,1003,D24HourMean,QuarterlyMean,Mean,15.25
2016,982,D24HourMean,QuarterlyMean,Mean,13.54
2001,1008,D24HourMean,QuarterlyMean,Mean,14.73
2016,1003,D24HourMean,QuarterlyMean,Mean,14.23
2012,1007,D24HourMean,QuarterlyMean,Mean,17.13
2007,979,D24HourMean,QuarterlyMean,Mean,12.60
2004,1008,D24HourMean,QuarterlyMean,Mean,16.33
2006,1009,D24HourMean,QuarterlyMean,Mean,16.25
2000,1007,D24HourMean,QuarterlyMean,Mean,14.46
2011,986,D24HourMean,QuarterlyMean,Mean,14.07
2007,998,D24HourMean,QuarterlyMean,Mean,14.11
2027,1005,D24HourMean,QuarterlyMean,Mean,15.82
2003,1007,D24HourMean,QuarterlyMean,Mean,15.37
2006,998,D24HourMean,QuarterlyMean,Mean,13.96
2000,993,D24HourMean,QuarterlyMean,Mean,11.48
2020,989,D24HourMean,QuarterlyMean,Mean,15.61
1997,1008,D24HourMean,QuarterlyMean,Mean,14.53
2008,991,D24HourMean,QuarterlyMean,Mean,12.63
1999,1004,D24HourMean,QuarterlyMean,Mean,12.45
2009,984,D24HourMean,QuarterlyMean,Mean,12.64
2019,991,D24HourMean,QuarterlyMean,Mean,15.63
1995,999,D24HourMean,QuarterlyMean,Mean,10.30
2013,990,D24HourMean,QuarterlyMean,Mean,13.31
2019,1002,D24HourMean,QuarterlyMean,Mean,14.20
2008,1008,D24HourMean,QuarterlyMean,Mean,16.71
2003,1008,D24HourMean,QuarterlyMean,Mean,15.24
2020,990,D24HourMean,QuarterlyMean,Mean,15.82
2000,1011,D24HourMean,QuarterlyMean,Mean,15.23
2010,981,D24HourMean,QuarterlyMean,Mean,13.61
2017,987,D24HourMean,QuarterlyMean,Mean,12.87
1996,1015,D24HourMean,QuarterlyMean,Mean,13.73
2013,1000,D24HourMean,QuarterlyMean,Mean,16.06
1997,1017,D24HourMean,QuarterlyMean,Mean,12.89
2017,998,D24HourMean,QuarterlyMean,Mean,14.25
1996,1020,D24HourMean,QuarterlyMean,Mean,12.96
2000,1010,D24HourMean,QuarterlyMean,Mean,14.82
2004,1009,D24HourMean,QuarterlyMean,Mean,16.22
2018,988,D24HourMean,QuarterlyMean,Mean,14.13
2009,999,D24HourMean,QuarterlyMean,Mean,13.72
2021,992,D24HourMean,QuarterlyMean,Mean,14.52
1998,1013,D24HourMean,QuarterlyMean,Mean,14.03
2018,993,D24HourMean,QuarterlyMean,Mean,16.20
1992,1015,D24HourMean,QuarterlyMean,Mean,14.20
2017,982,D24HourMean,QuarterlyMean,Mean,13.97
1997,1003,D24HourMean,QuarterlyMean,Mean,11.09
2005,996,D24HourMean,QuarterlyMean,Mean,12.05
2010,997,D24HourMean,QuarterlyMean,Mean,13.95
1999,995,D24HourMean,QuarterlyMean,Mean,10.51
1993,1013,D24HourMean,QuarterlyMean,Mean,13.82
2014,991,D24HourMean,QuarterlyMean,Mean,13.90
2020,1004,D24HourMean,QuarterlyMean,Mean,14.10
2022,990,D24HourMean,QuarterlyMean,Mean,14.64
2029,991,D24HourMean,QuarterlyMean,Mean,12.57
1997,1021,D24HourMean,QuarterlyMean,Mean,13.50
2004,988,D24HourMean,QuarterlyMean,Mean,12.42
2018,986,D24HourMean,QuarterlyMean,Mean,13.25
2013,986,D24HourMean,QuarterlyMean,Mean,13.38
1994,1005,D24HourMean,QuarterlyMean,Mean,12.12
2007,1008,D24HourMean,QuarterlyMean,Mean,17.19
2019,990,D24HourMean,QuarterlyMean,Mean,16.08
2022,995,D24HourMean,QuarterlyMean,Mean,14.62
1998,1005,D24HourMean,QuarterlyMean,Mean,12.98
2013,983,D24HourMean,QuarterlyMean,Mean,13.38
2005,1019,D24HourMean,QuarterlyMean,Mean,14.38
2018,997,D24HourMean,QuarterlyMean,Mean,14.45
