Column,Row,Metric,Seasonal Metric,Annual Metric,Values
1930,527,D24HourMean,QuarterlyMean,Mean,13.27
1971,587,D24HourMean,QuarterlyMean,Mean,11.94
1946,533,D24HourMean,QuarterlyMean,Mean,14.40
1957,567,D24HourMean,QuarterlyMean,Mean,11.10
1964,554,D24HourMean,QuarterlyMean,Mean,12.95
1975,560,D24HourMean,QuarterlyMean,Mean,12.68
1921,519,D24HourMean,QuarterlyMean,Mean,13.75
1936,523,D24HourMean,QuarterlyMean,Mean,14.62
1966,573,D24HourMean,QuarterlyMean,Mean,11.79
1955,551,D24HourMean,QuarterlyMean,Mean,13.55
1941,519,D24HourMean,QuarterlyMean,Mean,14.76
1944,529,D24HourMean,QuarterlyMean,Mean,13.35
1959,562,D24HourMean,QuarterlyMean,Mean,12.55
1949,515,D24HourMean,QuarterlyMean,Mean,14.33
1926,516,D24HourMean,QuarterlyMean,Mean,12.75
1946,580,D24HourMean,QuarterlyMean,Mean,11.15
1948,528,D24HourMean,QuarterlyMean,Mean,13.05
1966,555,D24HourMean,QuarterlyMean,Mean,13.50
1940,523,D24HourMean,QuarterlyMean,Mean,14.89
1957,561,D24HourMean,QuarterlyMean,Mean,11.74
1928,539,D24HourMean,QuarterlyMean,Mean,11.15
1940,580,D24HourMean,QuarterlyMean,Mean,10.23
1951,540,D24HourMean,QuarterlyMean,Mean,14.11
1940,528,D24HourMean,QuarterlyMean,Mean,13.02
1965,574,D24HourMean,QuarterlyMean,Mean,11.44
1926,529,D24HourMean,QuarterlyMean,Mean,13.34
1948,526,D24HourMean,QuarterlyMean,Mean,13.30
1955,529,D24HourMean,QuarterlyMean,Mean,14.78
1974,553,D24HourMean,QuarterlyMean,Mean,13.02
1954,572,D24HourMean,QuarterlyMean,Mean,11.91
1976,595,D24HourMean,QuarterlyMean,Mean,14.15
1945,577,D24HourMean,QuarterlyMean,Mean,11.15
1950,533,D24HourMean,QuarterlyMean,Mean,13.83
1962,563,D24HourMean,QuarterlyMean,Mean,11.89
1958,534,D24HourMean,QuarterlyMean,Mean,14.94
